station_id,num_bikes_available,numBikesAvailable,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,stationCode,YEAR,MONTH,DAY,DAY OF WEEK,DAY OF YEAR,HOUR,MIN
38192,24,24,8,8,1,1,1,1734713493,15023,24,12,20,5,355,18,4
1062162270,5,5,12,12,1,1,1,1734713176,22501,24,12,20,5,355,18,4
35101194,11,11,18,18,1,1,1,1734713251,42003,24,12,20,5,355,18,4
84958519,13,13,13,13,1,1,1,1734713445,4001,24,12,20,5,355,18,4
19331917084,0,0,30,30,0,0,0,1724928341,40009,24,12,20,5,355,18,4
66491395,38,38,2,2,1,1,1,1734713502,12043,24,12,20,5,355,18,4
54000553,0,0,0,0,1,0,0,1728321337,8013,24,12,20,5,355,18,4
458086607,11,11,15,15,1,1,1,1734713212,23003,24,12,20,5,355,18,4
653081846,2,2,27,27,1,1,1,1734713356,14131,24,12,20,5,355,18,4
213689815,13,13,20,20,1,1,1,1734713277,17023,24,12,20,5,355,18,4
443198808,7,7,30,30,1,1,1,1734713255,19108,24,12,20,5,355,18,4
620676855,16,16,5,5,1,1,1,1734713498,44007,24,12,20,5,355,18,4
6294,11,11,7,7,1,1,1,1734713315,4002,24,12,20,5,355,18,4
210738704,5,5,18,18,1,1,1,1734713333,10105,24,12,20,5,355,18,4
82565383,9,9,36,36,1,1,1,1734713499,17003,24,12,20,5,355,18,4
102745622,9,9,19,19,1,1,1,1734713362,42501,24,12,20,5,355,18,4
13191324,4,4,28,28,1,1,1,1734713401,6008,24,12,20,5,355,18,4
213677219,10,10,11,11,1,1,1,1734713420,13109,24,12,20,5,355,18,4
85155919,3,3,27,27,1,1,1,1734713258,21204,24,12,20,5,355,18,4
1062238429,11,11,5,5,1,1,1,1734713368,42209,24,12,20,5,355,18,4
369011098,5,5,17,17,1,1,1,1734713501,43001,24,12,20,5,355,18,4
102343591,4,4,27,27,1,1,1,1734712995,22206,24,12,20,5,355,18,4
7247,5,5,17,17,1,1,1,1734713327,11021,24,12,20,5,355,18,4
653134004,1,1,24,24,1,1,1,1734713333,21217,24,12,20,5,355,18,4
389788858,67,67,4,4,1,1,1,1734713486,15030,24,12,20,5,355,18,4
1056947780,4,4,25,25,1,1,1,1734713493,9114,24,12,20,5,355,18,4
38327,0,0,39,39,1,1,1,1734713115,16011,24,12,20,5,355,18,4
100925033,44,44,0,0,1,1,1,1734713369,12007,24,12,20,5,355,18,4
109609241,8,8,24,24,1,1,1,1734713220,25001,24,12,20,5,355,18,4
82562496,3,3,18,18,1,1,1,1734713120,35007,24,12,20,5,355,18,4
235197110,42,42,0,0,1,1,1,1734713500,47001,24,12,20,5,355,18,4
417088374,12,12,26,26,1,1,1,1734713223,44101,24,12,20,5,355,18,4
439750210,7,7,19,19,1,1,1,1734713502,13032,24,12,20,5,355,18,4
476183970,13,13,25,25,1,1,1,1734713281,10165,24,12,20,5,355,18,4
27415246,41,41,2,2,1,1,1,1734713479,15064,24,12,20,5,355,18,4
101491821,5,5,36,36,1,1,1,1734713389,14010,24,12,20,5,355,18,4
1057319366,27,27,3,3,1,1,1,1734713495,13128,24,12,20,5,355,18,4
653147618,23,23,2,2,1,1,1,1734713438,22303,24,12,20,5,355,18,4
417623119,3,3,16,16,1,1,1,1734713295,92001,24,12,20,5,355,18,4
428088564,8,8,16,16,1,1,1,1734713468,43010,24,12,20,5,355,18,4
365886904,10,10,25,25,1,1,1,1734713453,17107,24,12,20,5,355,18,4
653083263,11,11,28,28,1,1,1,1734713348,15057,24,12,20,5,355,18,4
85015750,2,2,35,35,1,1,1,1734713176,16002,24,12,20,5,355,18,4
27064639,4,4,17,17,1,1,1,1734713430,15004,24,12,20,5,355,18,4
102722579,14,14,12,12,1,1,1,1734713484,23010,24,12,20,5,355,18,4
75641607,15,15,16,16,1,1,1,1734713502,6027,24,12,20,5,355,18,4
39151458,6,6,14,14,1,1,1,1734713383,18007,24,12,20,5,355,18,4
468354634,8,8,18,18,1,1,1,1734713282,19128,24,12,20,5,355,18,4
213682190,3,3,39,39,1,1,1,1734713496,15005,24,12,20,5,355,18,4
213692227,1,1,34,34,1,1,1,1734713423,18006,24,12,20,5,355,18,4
653137566,6,6,27,27,1,1,1,1734713439,21401,24,12,20,5,355,18,4
213674686,8,8,26,26,1,1,1,1734713302,13044,24,12,20,5,355,18,4
38522,4,4,21,21,1,1,1,1734713351,9027,24,12,20,5,355,18,4
488889101,23,23,6,6,1,1,1,1734713404,17108,24,12,20,5,355,18,4
266422568,21,21,1,1,1,1,1,1734713474,4020,24,12,20,5,355,18,4
488872892,24,24,12,12,1,1,1,1734713429,15022,24,12,20,5,355,18,4
54000632,13,13,21,21,1,1,1,1734713334,23004,24,12,20,5,355,18,4
379063990,4,4,18,18,1,1,1,1734713351,22408,24,12,20,5,355,18,4
210396518,2,2,13,13,1,1,1,1734713433,5012,24,12,20,5,355,18,4
42720305,8,8,30,30,1,1,1,1734713493,8037,24,12,20,5,355,18,4
221036108,5,5,41,41,1,1,1,1734713402,11017,24,12,20,5,355,18,4
82584215,20,20,42,42,1,1,1,1734713500,21306,24,12,20,5,355,18,4
19495443023,0,0,1,1,0,0,0,1728377378,17204,24,12,20,5,355,18,4
1057730786,10,10,9,9,1,1,1,1734713469,1021,24,12,20,5,355,18,4
131094294,15,15,12,12,1,1,1,1734713466,33015,24,12,20,5,355,18,4
494183852,6,6,33,33,1,1,1,1734713457,7017,24,12,20,5,355,18,4
1057335613,19,19,10,10,1,1,1,1734713431,15311,24,12,20,5,355,18,4
