station_id,num_bikes_available,numBikesAvailable,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,stationCode,YEAR,MONTH,DAY,DAY OF WEEK,DAY OF YEAR,HOUR,MIN
54000545,22,22,41,41,1,1,1,1734273388,15059,24,12,15,7,350,15,56
17527065847,1,1,19,19,1,1,1,1734272945,23403,24,12,15,7,350,15,56
54000541,26,26,1,1,1,1,1,1734273393,4013,24,12,15,7,350,15,56
1025995767,4,4,17,17,1,1,1,1734273454,45001,24,12,15,7,350,15,56
1034242363,4,4,30,30,1,1,1,1734273304,31023,24,12,15,7,350,15,56
1021553839,2,2,34,34,1,1,1,1734273075,9118,24,12,15,7,350,15,56
1021176825,11,11,10,10,1,1,1,1734273201,21024,24,12,15,7,350,15,56
653065577,3,3,25,25,1,1,1,1734273397,10163,24,12,15,7,350,15,56
335780498,29,29,3,3,1,1,1,1734273446,2001,24,12,15,7,350,15,56
54000611,1,1,21,21,1,1,1,1734273406,19023,24,12,15,7,350,15,56
484387018,1,1,30,30,1,1,1,1734273124,20019,24,12,15,7,350,15,56
1035816937,3,3,25,25,1,1,1,1734273370,18137,24,12,15,7,350,15,56
544249939,46,46,2,2,1,1,1,1734273441,7101,24,12,15,7,350,15,56
224256188,3,3,26,26,1,1,1,1734273410,8056,24,12,15,7,350,15,56
66507229,10,10,16,16,1,1,1,1734273397,17116,24,12,15,7,350,15,56
1023083417,8,8,12,12,1,1,1,1734273204,18138,24,12,15,7,350,15,56
82432573,2,2,47,47,1,1,1,1734273424,13041,24,12,15,7,350,15,56
66491386,32,32,23,23,1,1,1,1734273381,7016,24,12,15,7,350,15,56
54000539,33,33,0,0,1,1,1,1734273418,4011,24,12,15,7,350,15,56
452936197,3,3,57,57,1,1,1,1734273197,12041,24,12,15,7,350,15,56
27415012,62,62,2,2,1,1,1,1734273435,12108,24,12,15,7,350,15,56
101490103,0,0,18,18,1,1,1,1734273372,14006,24,12,15,7,350,15,56
100872260,21,21,18,18,1,1,1,1734273441,7013,24,12,15,7,350,15,56
653127524,5,5,25,25,1,1,1,1734273207,21114,24,12,15,7,350,15,56
263610599,9,9,35,35,1,1,1,1734273160,31013,24,12,15,7,350,15,56
653066427,7,7,19,19,1,1,1,1734273418,32018,24,12,15,7,350,15,56
129089749,3,3,27,27,1,1,1,1734273437,17016,24,12,15,7,350,15,56
82587428,0,0,31,31,1,1,1,1734273453,20202,24,12,15,7,350,15,56
27415297,3,3,46,46,1,1,1,1734273378,18019,24,12,15,7,350,15,56
13283986,18,18,16,16,1,1,1,1734273380,11003,24,12,15,7,350,15,56
49772483,0,0,18,18,1,0,0,1734273270,18001,24,12,15,7,350,15,56
100910836,5,5,43,43,1,1,1,1734273326,11034,24,12,15,7,350,15,56
6515,10,10,19,19,1,1,1,1734273237,9012,24,12,15,7,350,15,56
41523981,7,7,23,23,1,1,1,1734273448,15020,24,12,15,7,350,15,56
1034247348,17,17,17,17,1,1,1,1734273317,41206,24,12,15,7,350,15,56
39536951,7,7,26,26,1,1,1,1734273453,13113,24,12,15,7,350,15,56
35089539,2,2,20,20,1,1,1,1734273291,19031,24,12,15,7,350,15,56
27415169,6,6,17,17,1,1,1,1734273353,13114,24,12,15,7,350,15,56
15412563,4,4,18,18,1,1,1,1734273441,15061,24,12,15,7,350,15,56
30179848,5,5,22,22,1,1,1,1734273072,20017,24,12,15,7,350,15,56
27363029,3,3,28,28,1,1,1,1734273064,11019,24,12,15,7,350,15,56
484889494,19,19,6,6,1,1,1,1734273391,23008,24,12,15,7,350,15,56
100902274,9,9,25,25,1,1,1,1734273381,8015,24,12,15,7,350,15,56
78348185,18,18,33,33,1,1,1,1734273438,21108,24,12,15,7,350,15,56
36003,20,20,3,3,1,1,1,1734273419,6014,24,12,15,7,350,15,56
27415215,1,1,24,24,1,1,1,1734272963,14116,24,12,15,7,350,15,56
263732151,2,2,31,31,1,1,1,1734273349,31018,24,12,15,7,350,15,56
1036199130,19,19,2,2,1,1,1,1734273355,47002,24,12,15,7,350,15,56
129161858,9,9,23,23,1,1,1,1734273426,33005,24,12,15,7,350,15,56
653035822,9,9,18,18,1,1,1,1734273232,2110,24,12,15,7,350,15,56
54000607,10,10,11,11,0,0,0,1519002315,15063,24,12,15,7,350,15,56
27415285,20,20,4,4,1,1,1,1734273419,7026,24,12,15,7,350,15,56
100770878,17,17,8,8,1,1,1,1734273353,5019,24,12,15,7,350,15,56
27363256,24,24,0,0,1,1,1,1734273405,1016,24,12,15,7,350,15,56
213691137,2,2,26,26,1,1,1,1734273352,17033,24,12,15,7,350,15,56
75313725,0,0,34,34,1,1,1,1734273206,14007,24,12,15,7,350,15,56
653069115,1,1,32,32,1,1,1,1734273449,10164,24,12,15,7,350,15,56
